Site_Name,Latitude,Longitude,Elevation_mabsl,Site_Comments,Sample_ID,Type,Start_Date,Start_Time_Zone,Collection_Date,Collection_Time_Zone,Phase,Depth_meters,Sample_Comments,d2H,d18O,D17O,d2H_Analytical_SD,d18O_Analytical_SD,D17O_Analytical_SD,WI_Analysis_Source,Project_ID
"Brooklyn Lake",41.3647000000000,-106.240800000000,3212.000000000000,,NQ8961,Precipitation,"1997-08-12 00:00:00",,"1997-08-19 00:00:00",,,,,,-9.67192315620000,0.0071,,,0.013001,JHU,00388
"H.J. Andrews Experimental Forest",44.2080000000000,-122.252000000000,436.000000000000,,NQ8966,Precipitation,"1997-08-19 00:00:00",,"1997-08-26 00:00:00",,,,,,-9.54020076270000,0.024062,,,,JHU,00388
"Huron Well Field",44.3530000000000,-98.287830000000,398.000000000000,,NQ9001,Precipitation,"1997-08-26 00:00:00",,"1997-09-02 00:00:00",,,,,,-1.06842882300000,-0.000145,,,0.005426,JHU,00388
"Alsea Guard Ranger Station",44.3846700000000,-123.609170000000,104.000000000000,,NQ9002,Precipitation,"1997-08-26 00:00:00",,"1997-09-02 00:00:00",,,,,,-4.50183622010000,0.000064,,,,JHU,00388
"Konza Prairie",39.1013300000000,-96.605500000000,350.000000000000,,NQ9015,Precipitation,"1997-08-26 00:00:00",,"1997-09-02 00:00:00",,,,,,0.61719038370000,0.005777,,,0.012299,JHU,00388
Pinedale,42.9240000000000,-109.785330000000,2388.000000000000,,NQ9057,Precipitation,"1997-08-26 00:00:00",,"1997-09-02 00:00:00",,,,,,-5.78917775440000,0.022256,,,0.021887,JHU,00388
"Brooklyn Lake",41.3647000000000,-106.240800000000,3212.000000000000,,NQ9119,Precipitation,"1997-08-26 00:00:00",,"1997-09-02 00:00:00",,,,,,-5.29692157400000,0.006919,,,0.006853,JHU,00388
"Clinton Crops Research Station",35.0221700000000,-78.273670000000,41.000000000000,,NQ9136,Precipitation,"1997-08-26 00:00:00",,"1997-09-02 00:00:00",,,,,,-4.31566065660000,0.048294,,,0.030348,JHU,00388
"EPA - Corvallis",44.5657250000000,-123.292322000000,76.000000000000,"LatLon confirmed by JR Brooks on 3-1-23; may be listed differently in some pubs",NSW09-0020,Precipitation,"2009-02-09 00:00:00",,"2009-02-17 00:00:00",,,,,,-12.19898170050000,0.042956,,,,JHU,00016
"EPA - Corvallis",44.5657250000000,-123.292322000000,76.000000000000,"LatLon confirmed by JR Brooks on 3-1-23; may be listed differently in some pubs",NSW09-0074,Precipitation,"2009-03-02 00:00:00",,"2009-03-09 00:00:00",,,,,,-7.67043094260000,0.037296,,,,JHU,00016
"EPA - Corvallis",44.5657250000000,-123.292322000000,76.000000000000,"LatLon confirmed by JR Brooks on 3-1-23; may be listed differently in some pubs",NSW09-0103,Precipitation,"2009-03-23 00:00:00",,"2009-03-30 00:00:00",,,,,,-7.45507206050000,0.0387,,,,JHU,00016
"EPA - Corvallis",44.5657250000000,-123.292322000000,76.000000000000,"LatLon confirmed by JR Brooks on 3-1-23; may be listed differently in some pubs",NSW09-0115,Precipitation,"2009-04-13 00:00:00",,"2009-04-20 00:00:00",,,,,,-5.40135991420000,0.032284,,,,JHU,00016
"EPA - Corvallis",44.5657250000000,-123.292322000000,76.000000000000,"LatLon confirmed by JR Brooks on 3-1-23; may be listed differently in some pubs",NSW09-0147,Precipitation,"2009-05-04 00:00:00",,"2009-05-11 00:00:00",,,,,,-9.57486624900000,0.023624,,,,JHU,00016
"EPA - Corvallis",44.5657250000000,-123.292322000000,76.000000000000,"LatLon confirmed by JR Brooks on 3-1-23; may be listed differently in some pubs",NSW09-0198,Precipitation,"2009-06-08 00:00:00",,"2009-06-15 00:00:00",,,,,,-7.64562239330000,0.030067,,,,JHU,00016
"EPA - Corvallis",44.5657250000000,-123.292322000000,76.000000000000,"LatLon confirmed by JR Brooks on 3-1-23; may be listed differently in some pubs",NSW09-0199,Precipitation,"2009-06-15 00:00:00",,"2009-07-13 00:00:00",,,,,,-9.49562906880000,0.016441,,,0.005644,JHU,00016
"EPA - Corvallis",44.5657250000000,-123.292322000000,76.000000000000,"LatLon confirmed by JR Brooks on 3-1-23; may be listed differently in some pubs",NSW09-0304,Precipitation,"2009-07-13 00:00:00",,"2009-09-08 00:00:00",,,,,,-5.27603259010000,0.018467,,,,JHU,00016
"EPA - Corvallis",44.5657250000000,-123.292322000000,76.000000000000,"LatLon confirmed by JR Brooks on 3-1-23; may be listed differently in some pubs",NSW09-0330,Precipitation,"2009-09-08 00:00:00",,"2009-10-05 00:00:00",,,,,,-2.15667103590000,0.008357,,,0.002387,JHU,00016
"EPA - Corvallis",44.5657250000000,-123.292322000000,76.000000000000,"LatLon confirmed by JR Brooks on 3-1-23; may be listed differently in some pubs",NSW09-0379,Precipitation,"2009-10-19 00:00:00",,"2009-10-26 00:00:00",,,,,,-4.51179115190000,0.026224,,,,JHU,00016
"EPA - Corvallis",44.5657250000000,-123.292322000000,76.000000000000,"LatLon confirmed by JR Brooks on 3-1-23; may be listed differently in some pubs",NSW09-0387,Precipitation,"2009-11-09 00:00:00",,"2009-11-16 00:00:00",,,,,,-6.71535057720000,0.022399,,,,JHU,00016
"EPA - Corvallis",44.5657250000000,-123.292322000000,76.000000000000,"LatLon confirmed by JR Brooks on 3-1-23; may be listed differently in some pubs",NSW09-0390,Precipitation,"2009-11-30 00:00:00",,"2009-12-14 00:00:00",,,,,,-12.18811582960000,0.028658,,,,JHU,00016
"EPA - Corvallis",44.5657250000000,-123.292322000000,76.000000000000,"LatLon confirmed by JR Brooks on 3-1-23; may be listed differently in some pubs",NSW10-0017,Precipitation,"2010-01-19 00:00:00",,"2010-01-25 00:00:00",,,,,,-11.07620212570000,0.036983,,,,JHU,00016
"EPA - Corvallis",44.5657250000000,-123.292322000000,76.000000000000,"LatLon confirmed by JR Brooks on 3-1-23; may be listed differently in some pubs",NSW10-0023,Precipitation,"2010-02-08 00:00:00",,"2010-02-16 00:00:00",,,,,,-8.87736146190000,0.0292,,,0.003823,JHU,00016
"EPA - Corvallis",44.5657250000000,-123.292322000000,76.000000000000,"LatLon confirmed by JR Brooks on 3-1-23; may be listed differently in some pubs",NSW10-0024,Precipitation,"2010-03-01 00:00:00",,"2010-03-08 00:00:00",,,,,,-7.34985672180000,0.016247,,,,JHU,00016
"EPA - Corvallis",44.5657250000000,-123.292322000000,76.000000000000,"LatLon confirmed by JR Brooks on 3-1-23; may be listed differently in some pubs",NSW10-0031,Precipitation,"2010-04-12 00:00:00",,"2010-04-19 00:00:00",,,,,,-5.77227602680000,0.034071,,,,JHU,00016
"EPA - Corvallis",44.5657250000000,-123.292322000000,76.000000000000,"LatLon confirmed by JR Brooks on 3-1-23; may be listed differently in some pubs",NSW10-0126,Precipitation,"2010-05-03 00:00:00",,"2010-05-10 00:00:00",,,,,,-5.77625292970000,0.01353,,,0.016646,JHU,00016
"EPA - Corvallis",44.5657250000000,-123.292322000000,76.000000000000,"LatLon confirmed by JR Brooks on 3-1-23; may be listed differently in some pubs",NSW10-0156,Precipitation,"2010-05-24 00:00:00",,"2010-06-01 00:00:00",,,,,,-8.39853359990000,0.016679,,,,JHU,00016
"EPA - Corvallis",44.5657250000000,-123.292322000000,76.000000000000,"LatLon confirmed by JR Brooks on 3-1-23; may be listed differently in some pubs",NSW10-0255,Precipitation,"2010-06-14 00:00:00",,"2010-08-30 00:00:00",,,,,,-11.09301368740000,0.033754,,,0.007976,JHU,00016
"EPA - Corvallis",44.5657250000000,-123.292322000000,76.000000000000,"LatLon confirmed by JR Brooks on 3-1-23; may be listed differently in some pubs",NSW10-0257,Precipitation,"2010-09-13 00:00:00",,"2010-09-20 00:00:00",,,,,,-9.25787949100000,0.017495,,,,JHU,00016
"EPA - Corvallis",44.5657250000000,-123.292322000000,76.000000000000,"LatLon confirmed by JR Brooks on 3-1-23; may be listed differently in some pubs",NSW10-0401,Precipitation,"2010-09-20 00:00:00",,"2010-10-12 00:00:00",,,,,,-4.88403412830000,0.035893,,,,JHU,00016
"EPA - Corvallis",44.5657250000000,-123.292322000000,76.000000000000,"LatLon confirmed by JR Brooks on 3-1-23; may be listed differently in some pubs",NSW10-0426,Precipitation,"2010-10-25 00:00:00",,"2010-11-01 00:00:00",,,,,,-8.01470956730000,0.032013,,,,JHU,00016
"EPA - Corvallis",44.5657250000000,-123.292322000000,76.000000000000,"LatLon confirmed by JR Brooks on 3-1-23; may be listed differently in some pubs",NSW10-0482,Precipitation,"2010-11-15 00:00:00",,"2010-11-22 00:00:00",,,,,,-9.92046431030000,0.033216,,,,JHU,00016
"EPA - Corvallis",44.5657250000000,-123.292322000000,76.000000000000,"LatLon confirmed by JR Brooks on 3-1-23; may be listed differently in some pubs",NSW10-0485,Precipitation,"2010-12-06 00:00:00",,"2010-12-13 00:00:00",,,,,,-6.91795997880000,0.03147,,,,JHU,00016
"Lake Junín",-10.9887500000000,-76.053790000000,4085.000000000000,,PE16-JUN-L016,Lake_or_pond,,,"2016-06-19 00:00:00",,liquid,0.00000,,,-4.15000000000000,-0.006,,0.059,0.002,,00386
Spring,-11.0943400000000,-76.028080000000,4113.000000000000,,PE16-JUN-S019,Spring,,,"2016-06-17 00:00:00",,liquid,0.00000,,,-14.04600000000000,0.025,,,,,00386
"NW Junín Basin (A70)",-10.8888830000000,-76.254050000000,4103.000000000000,,PE16-JUN-S027,Lake_or_pond,,,"2016-06-17 00:00:00",,liquid,0.00000,Pool,,1.87500000000000,-0.028,,0.323,0.007,,00386
"S Junín Basin (C64)",-11.1649670000000,-76.017700000000,4104.000000000000,,PE16-JUN-S038,River_or_stream,,,"2016-06-17 00:00:00",,liquid,0.00000,,,-14.17600000000000,0.019,,0.349,0.006,,00386
"E Junín Basin (D62)",-10.8758830000000,-76.002800000000,4333.000000000000,,PE16-JUN-S048,River_or_stream,,,"2016-06-17 00:00:00",,liquid,0.00000,,,-12.81300000000000,0.019,,0.183,0.008,,00386
"E Junín Basin (D67)",-10.9152830000000,-76.054417000000,4188.000000000000,,PE16-JUN-S053,River_or_stream,,,"2016-06-17 00:00:00",,liquid,0.00000,,,-12.60100000000000,0.009,,0.234,0.003,,00386
"Carhumayo school stream",-10.9109746059504,-76.068178564381,4103.155000686650,,PE19-CAR-S028,River_or_stream,,,"2019-05-06 00:00:00",,liquid,0.00000,,,-14.79200000000000,0.024,,0.02,0.008,,00386
"Junín at the Mirador",-11.0580857823983,-76.155651415469,4090.000000000000,,PE19-JUN-L090,Lake_or_pond,,,"2019-05-08 00:00:00",,liquid,0.00000,,,-12.25000000000000,0.025,,0.219,0.004,,00386
"SE Lake Junín",-11.0453833686291,-75.997284930270,4086.194555282590,,PE19-JUN-L159,Lake_or_pond,,,"2019-05-10 00:00:00",,liquid,0.00000,,,-11.01600000000000,0.016,,0.566,0.004,,00386
"Upamayo Bridge outflow",-10.9207741227551,-76.262726970837,4091.000000000000,,PE19-JUN-R063,River_or_stream,,,"2019-05-08 00:00:00",,liquid,0.00000,,,-10.29300000000000,0.014,,0.203,0.012,,00386
"Mehcocha (center of lake)",-11.2612000000000,-76.040000000000,4364.000000000000,"estimated location",PE19-MEH-L116,Lake_or_pond,,,"2019-05-09 00:00:00",,liquid,0.00000,,,-13.20100000000000,0.027,,0.234,0.014,,00386
Pumacocha,-10.6975000000000,-76.060000000000,4255.000000000000,,PE19-PUM-L018,Lake_or_pond,,,"2019-05-05 00:00:00",,liquid,0.00000,,,-12.98200000000000,0.036,,,,,00386
"Pumacocha afternoon precipitation",-10.7205931283633,-76.051554065269,4267.958007812500,,PE19-PUM-P019,Precipitation,,,"2019-05-05 00:00:00",,liquid,0.00000,"storm event",,-14.90400000000000,0.022,,0.57,0.015,,00386
"Pumacocha outflow spring",-10.6975000000000,-76.058889000000,4303.000000000000,,PE19-PUM-S016,Spring,,,"2019-05-05 00:00:00",,liquid,0.00000,,,-14.33100000000000,0.023,,,,,00386
"Yanacocha (upper lake)",-10.8303261548382,-76.020898846980,4325.409830093380,,PE19-YAN-L141,Lake_or_pond,,,"2019-05-10 00:00:00",,liquid,0.00000,,,-11.71100000000000,0.025,,0.025,0.004,,00386
"Yanacocha (main lake basin)",-10.8495422965017,-76.044939570200,4324.531412124630,,PE19-YAN-L155,Lake_or_pond,,,"2019-05-10 00:00:00",,liquid,0.00000,,,-9.62600000000000,0.01,,0.048,,,00386
"Yanacocha (outflow)",-10.8506547007811,-76.066712066602,4323.031900405880,,PE19-YAN-S140,River_or_stream,,,"2019-05-10 00:00:00",,liquid,0.00000,,,-8.91100000000000,0.001,,0.031,0.001,,00386
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_001,Precipitation,"2014-06-03 00:00:00",-5,"2014-06-04 00:00:00",-5,,,,-21.12000000000000,-3.79000000000000,-1.96,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_002,Precipitation,"2014-06-07 00:00:00",-5,"2014-06-08 00:00:00",-5,,,,-21.29000000000000,-4.42000000000000,-2.3,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_003,Precipitation,"2014-06-09 00:00:00",-5,"2014-06-10 00:00:00",-5,,,,-57.46000000000000,-7.94000000000000,-4.16,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_004,Precipitation,"2014-06-10 00:00:00",-5,"2014-06-11 00:00:00",-5,,,,-61.41000000000000,-8.58000000000000,-4.49,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_005,Precipitation,"2014-06-12 00:00:00",-5,"2014-06-13 00:00:00",-5,,,,-56.43000000000000,-8.28000000000000,-4.34,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_006,Precipitation,"2014-06-17 00:00:00",-5,"2014-06-18 00:00:00",-5,,,,-3.38000000000000,-1.07000000000000,-0.56,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_007,Precipitation,"2014-06-18 00:00:00",-5,"2014-06-19 00:00:00",-5,,,,-15.98000000000000,-2.62000000000000,-1.36,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_008,Precipitation,"2014-06-19 00:00:00",-5,"2014-06-20 00:00:00",-5,,,,-1.72000000000000,-1.15000000000000,-0.59,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_009,Precipitation,"2014-06-22 00:00:00",-5,"2014-06-23 00:00:00",-5,,,,-0.09000000000000,-1.05000000000000,-0.54,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_010,Precipitation,"2014-06-23 00:00:00",-5,"2014-06-24 00:00:00",-5,,,,-19.24000000000000,-2.95000000000000,-1.53,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_011,Precipitation,"2014-06-27 00:00:00",-5,"2014-06-28 00:00:00",-5,,,,-16.69000000000000,-0.81000000000000,-0.43,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_012,Precipitation,"2014-06-29 00:00:00",-5,"2014-06-30 00:00:00",-5,,,,-12.48000000000000,-0.58000000000000,-0.3,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_013,Precipitation,"2014-06-30 00:00:00",-5,"2014-07-01 00:00:00",-5,,,,-23.31000000000000,-2.75000000000000,-1.43,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_014,Precipitation,"2014-07-05 00:00:00",-5,"2014-07-06 00:00:00",-5,,,,1.82000000000000,1.21000000000000,0.64,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_015,Precipitation,"2014-07-06 00:00:00",-5,"2014-07-07 00:00:00",-5,,,,-22.90000000000000,-3.25000000000000,-1.71,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_016,Precipitation,"2014-07-07 00:00:00",-5,"2014-07-08 00:00:00",-5,,,,-27.52000000000000,-4.82000000000000,-2.51,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_017,Precipitation,"2014-07-08 00:00:00",-5,"2014-07-09 00:00:00",-5,,,,-20.78000000000000,-2.69000000000000,-1.41,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_018,Precipitation,"2014-07-11 00:00:00",-5,"2014-07-12 00:00:00",-5,,,,-40.97000000000000,-3.76000000000000,-1.98,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_019,Precipitation,"2014-07-13 00:00:00",-5,"2014-07-14 00:00:00",-5,,,,-78.55000000000000,-10.22000000000000,-5.4,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_020,Precipitation,"2014-07-21 00:00:00",-5,"2014-07-22 00:00:00",-5,,,,-97.51000000000000,-12.15000000000000,-6.4,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_021,Precipitation,"2014-07-22 00:00:00",-5,"2014-07-23 00:00:00",-5,,,,-22.95000000000000,-4.22000000000000,-2.2,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_022,Precipitation,"2014-07-24 00:00:00",-5,"2014-07-25 00:00:00",-5,,,,-27.75000000000000,-3.65000000000000,-1.9,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_023,Precipitation,"2014-07-25 00:00:00",-5,"2014-07-26 00:00:00",-5,,,,-24.74000000000000,-4.34000000000000,-2.26,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_024,Precipitation,"2014-07-26 00:00:00",-5,"2014-07-27 00:00:00",-5,,,,-16.36000000000000,-2.16000000000000,-1.13,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_025,Precipitation,"2014-07-27 00:00:00",-5,"2014-07-28 00:00:00",-5,,,,-21.25000000000000,-3.11000000000000,-1.63,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_026,Precipitation,"2014-07-28 00:00:00",-5,"2014-07-29 00:00:00",-5,,,,-64.39000000000000,-9.07000000000000,-4.78,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_027,Precipitation,"2014-07-29 00:00:00",-5,"2014-07-30 00:00:00",-5,,,,-100.26000000000000,-11.49000000000000,-6.06,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_028,Precipitation,"2014-07-31 00:00:00",-5,"2014-08-01 00:00:00",-5,,,,-15.89000000000000,-1.56000000000000,-0.82,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_029,Precipitation,"2014-08-01 00:00:00",-5,"2014-08-02 00:00:00",-5,,,,-24.90000000000000,-1.98000000000000,-1.03,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_030,Precipitation,"2014-08-02 00:00:00",-5,"2014-08-03 00:00:00",-5,,,,-28.56000000000000,-1.91000000000000,-1.01,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_031,Precipitation,"2014-08-09 00:00:00",-5,"2014-08-10 00:00:00",-5,,,,-21.84000000000000,-2.99000000000000,-1.55,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_032,Precipitation,"2014-08-10 00:00:00",-5,"2014-08-11 00:00:00",-5,,,,-31.12000000000000,-4.23000000000000,-2.2,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_033,Precipitation,"2014-08-11 00:00:00",-5,"2014-08-12 00:00:00",-5,,,,-59.00000000000000,-6.10000000000000,-3.19,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_034,Precipitation,"2014-08-17 00:00:00",-5,"2014-08-18 00:00:00",-5,,,,-141.81000000000000,-18.13000000000000,-9.59,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_035,Precipitation,"2014-08-18 00:00:00",-5,"2014-08-19 00:00:00",-5,,,,-50.24000000000000,-7.37000000000000,-3.84,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_036,Precipitation,"2014-08-19 00:00:00",-5,"2014-08-20 00:00:00",-5,,,,-29.30000000000000,-4.31000000000000,-2.25,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_037,Precipitation,"2014-08-20 00:00:00",-5,"2014-08-21 00:00:00",-5,,,,-9.29000000000000,-1.79000000000000,-0.94,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_038,Precipitation,"2014-08-21 00:00:00",-5,"2014-08-22 00:00:00",-5,,,,2.44000000000000,-0.99000000000000,-0.52,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_039,Precipitation,"2014-08-22 00:00:00",-5,"2014-08-23 00:00:00",-5,,,,-17.33000000000000,-3.21000000000000,-1.66,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_040,Precipitation,"2014-08-30 00:00:00",-5,"2014-08-31 00:00:00",-5,,,,-25.00000000000000,-4.68000000000000,-2.43,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_041,Precipitation,"2014-08-31 00:00:00",-5,"2014-09-01 00:00:00",-5,,,,-39.19000000000000,-5.58000000000000,-2.89,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_042,Precipitation,"2014-09-01 00:00:00",-5,"2014-09-02 00:00:00",-5,,,,-57.60000000000000,-7.78000000000000,-4.08,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_043,Precipitation,"2014-09-04 00:00:00",-5,"2014-09-05 00:00:00",-5,,,,-26.92000000000000,-5.03000000000000,-2.6,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_044,Precipitation,"2014-09-05 00:00:00",-5,"2014-09-06 00:00:00",-5,,,,-28.85000000000000,-5.04000000000000,-2.63,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_045,Precipitation,"2014-09-09 00:00:00",-5,"2014-09-10 00:00:00",-5,,,,-20.97000000000000,-4.15000000000000,-2.16,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_046,Precipitation,"2014-09-14 00:00:00",-5,"2014-09-15 00:00:00",-5,,,,-49.27000000000000,-6.95000000000000,-3.63,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_047,Precipitation,"2014-09-19 00:00:00",-5,"2014-09-20 00:00:00",-5,,,,-22.72000000000000,-3.68000000000000,-1.94,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_048,Precipitation,"2014-10-01 00:00:00",-5,"2014-10-02 00:00:00",-5,,,,-23.22000000000000,-3.97000000000000,-2.06,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_049,Precipitation,"2014-10-02 00:00:00",-5,"2014-10-03 00:00:00",-5,,,,-97.49000000000000,-13.13000000000000,-6.93,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_050,Precipitation,"2014-10-05 00:00:00",-5,"2014-10-06 00:00:00",-5,,,,-125.80000000000000,-17.28000000000000,-9.14,0.8,0.06,0.03,IUPUI,00207
Tian_Zionsville_Daily,39.8800000000000,-86.270000000000,257.000000000000,"Elevation estimated",Tian_IN_DailyPrecip_051,Precipitation,"2014-10-06 00:00:00",-5,"2014-10-07 00:00:00",-5,,,,-61.26000000000000,-8.50000000000000,-4.48,0.8,0.06,0.03,IUPUI,00207
